COMMUNE;nomcom;CODE_REG;dist;long;lat;superficie;LIBEPCI;libuu2020;DEP;REG;emp;actifs;PTOT
72378;Vion;52;116,1880076;-0,264229847;47,81469429;19,71689413;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;108,1029823;691,272934;1478
72379;Viré-en-Champagne;52;126,3178778;-0,291022021;47,98799937;11,25026673;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;44,02741258;92,64851485;201
72380;Vivoin;52;170,1151273;0,16229234;48,24019117;18,26922165;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;312,911258;389,5022271;969
72381;Voivres-lès-le-Mans;52;144,8846534;0,084516868;47,92782859;11,77709246;CC du Val de Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;645,334221;670;1381
72382;Volnay;52;171,2439392;0,470224577;47,95186833;20,07966188;CC Le Gesnois Bilurien;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;165,3809837;404,9946033;961
72383;Vouvray-sur-Huisne;52;183,8401748;0,553521828;48,085799;3,299355294;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;30;60;136
72385;Yvré-le-Pôlin;52;144,674753;0,159510292;47,83446222;22,27918794;CC Sud Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;225,7737128;780;1790
72386;Yvré-l'Évêque;52;162,9892396;0,282137823;48,02341262;27,64315377;CU Le Mans Métropole;Le Mans;Sarthe;Pays de la Loire;792,4207064;1509,418274;4394
85001;L'Aiguillon-la-Presqu'île;52;104,4010273;-1,28311126;46,3104701;18,06229151;CC Sud Vendée Littoral;L'Aiguillon-la-Presqu'île;VendÃ©e;Pays de la Loire;604,4445657;390;2096
85002;L'Aiguillon-sur-Vie;52;65,84427252;-1,825999939;46,67064241;23,11781466;CC du Pays de Saint-Gilles-Croix-de-Vie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;374,4842699;868,5645325;2048
85003;Aizenay;52;55,16367414;-1,627028884;46,73845155;81,1515479;CC de Vie et Boulogne;Aizenay;VendÃ©e;Pays de la Loire;4064,092854;4477,914642;10079
85004;Angles;52;94,58480963;-1,400493762;46,38705112;33,36994297;CC Vendée Grand Littoral;Angles;VendÃ©e;Pays de la Loire;426,1856498;598,4645062;2912
85005;Antigny;52;90,3210566;-0,767030007;46,619177;22,2951719;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;783,4361968;441,7984176;1075
85006;Apremont;52;54,88704582;-1,748413139;46,75726797;29,91092537;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;485,4664395;702,4917043;1867
85008;Aubigny-Les Clouzeaux;52;68,38113828;-1,481121812;46,61838335;52,78847466;CA La Roche-sur-Yon Agglomération;Aubigny-Les Clouzeaux;VendÃ©e;Pays de la Loire;1242,164307;2830;6984
85009;Auchay-sur-Vendée;52;102,178438;-0,869445925;46,43870426;21,04969235;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;307,792593;513,2706253;1189
85010;Avrillé;52;84,29435271;-1,495243569;46,47442721;25,77513348;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;260,4471336;538,5655256;1443
85011;Barbâtre;52;57,4232778;-2,167502332;46,93344743;12,87347176;CC de l'Île de Noirmoutier;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;239,7845316;513,5384362;1775
85012;La Barre-de-Monts;52;57,81527727;-2,099840375;46,8722782;27,00226245;CC Océan Marais de Monts;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;517,217201;724,4711669;2227
85013;Bazoges-en-Paillers;52;46,11783629;-1,144156701;46,92137564;11,42441767;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;170,7843752;743,8217421;1488
85014;Bazoges-en-Pareds;52;79,72131077;-0,914053425;46,66020056;34,32615015;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;153,0792014;480;1176
85015;Beaufou;52;45,90511329;-1,52479251;46,81911221;28,19468036;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;170,9162;698,6129458;1535
85016;Beaulieu-sous-la-Roche;52;60,80620793;-1,623550735;46,68720854;25,94535589;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;477,7336882;1095;2282
85017;Beaurepaire;52;49,64278722;-1,101448702;46,90502091;24,22290191;CC du Pays des Herbiers;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;511,7139042;1106,478001;2491
85018;Beauvoir-sur-Mer;52;53,03470133;-2,063610328;46,9086738;35,22967492;CC Challans-Gois Communauté;Beauvoir-sur-Mer;VendÃ©e;Pays de la Loire;1323,138679;1390;3940
85019;Bellevigny;52;50,15301523;-1,415211173;46,78982328;38,9606986;CC de Vie et Boulogne;Bellevigny;VendÃ©e;Pays de la Loire;2471,76658;2900;6218
85020;Benet;52;119,4200997;-0,613959383;46,36887327;50,67102684;CC Vendée, Sèvre, Autise;Benet;VendÃ©e;Pays de la Loire;1059,593064;1676,666667;4089
85021;La Bernardière;52;30,05334921;-1,273903347;47,03618289;14,78109424;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;174,7675222;925;1903
85022;Le Bernard;52;87,49027067;-1,439798646;46,44832524;27,42307982;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;161,5780358;440,9206093;1257
85023;Bessay;52;82,12542573;-1,170284064;46,53972523;10,83046515;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;79,92301077;172,6082005;448
85024;Bois-de-Céné;52;41,11645175;-1,896686908;46,94796405;43,18042023;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;310,3463039;859,0034889;2082
85025;La Boissière-de-Montaigu;52;41,75767846;-1,191639204;46,94518562;29,04581259;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;528,9130704;988,3360493;2324
85026;La Boissière-des-Landes;52;75,30467366;-1,443719629;46,55818589;24,56864247;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;393,6973555;599,4132456;1435
85028;Bouillé-Courdault;52;114,8231453;-0,684917736;46,38479323;9,499294157;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;70,46138507;297,4912761;603
85029;Bouin;52;44,32453163;-2,004345698;46,98152703;51,78569377;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;881,896911;820;2192
85031;Le Boupère;52;68,0225909;-0,930897194;46,78779589;44,08865249;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;1106,746548;1439,301516;3270
85033;Bourneau;52;94,33336686;-0,813837752;46,54768805;16,29396047;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;83,92719701;340;750
85034;Bournezeau;52;73,73190294;-1,141017373;46,62969735;61,06232934;CC Pays de Chantonnay;Bournezeau;VendÃ©e;Pays de la Loire;1060,266883;1589,128192;3504
85035;Bretignolles-sur-Mer;52;70,26082742;-1,863242157;46,63748238;27,87024191;CC du Pays de Saint-Gilles-Croix-de-Vie;Bretignolles-sur-Mer;VendÃ©e;Pays de la Loire;1056,348361;1272,596144;5155
85036;La Bretonnière-la-Claye;52;85,40172631;-1,267734083;46,48794604;16,58718238;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;101,9712944;197,289868;584
85037;Breuil-Barret;52;92,7601742;-0,671948193;46,65032668;14,79558643;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;132,0068484;222,2881356;606
85038;Les Brouzils;52;41,84303954;-1,331868725;46,88542331;41,56740222;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;782,1723226;1407,32048;2860
85039;La Bruffière;52;36,6608232;-1,183297677;47,0148006;40,37504186;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;La Bruffière;VendÃ©e;Pays de la Loire;1458,969985;1743,123191;4089
85040;La Caillère-Saint-Hilaire;52;81,64755443;-0,933154121;46,62939073;15,10760286;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;244,7730842;396,4390752;1152
85041;Cezais;52;90,9453674;-0,802618111;46,59173627;12,27303374;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;69,53672329;108,5617707;308
85042;Chaillé-les-Marais;52;102,6194108;-1,010440626;46,38535541;40,01100287;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;448,7119995;710;1907
85045;La Chaize-Giraud;52;68,10378416;-1,818650494;46,64763744;2,582226983;CC du Pays de Saint-Gilles-Croix-de-Vie;Landevieille;VendÃ©e;Pays de la Loire;472,7563194;392,3496159;1097
85046;La Chaize-le-Vicomte;52;65,10009276;-1,291886013;46,67295339;49,74266797;CA La Roche-sur-Yon Agglomération;La Chaize-le-Vicomte;VendÃ©e;Pays de la Loire;1347,046144;1763,031681;3857
85047;Challans;52;49,30873163;-1,840329494;46,83536561;65,25938698;CC Challans-Gois Communauté;Challans;VendÃ©e;Pays de la Loire;11759,33876;7565,053158;22095
85049;Champagné-les-Marais;52;100,5002307;-1,133807344;46,37350177;49,75341121;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;340,7852278;658,723316;1799
85050;Le Champ-Saint-Père;52;81,17344902;-1,339465728;46,5157209;24,94816505;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;354,4215353;674,598692;1879
85051;Chantonnay;52;73,35309116;-1,043725828;46,66901668;83,52545809;CC Pays de Chantonnay;Chantonnay;VendÃ©e;Pays de la Loire;4270,280113;3278,169486;8865
85053;La Chapelle-aux-Lys;52;96,54773564;-0,642705786;46,62219143;9,994954008;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;74,49869455;108,3076923;263
85054;La Chapelle-Hermier;52;62,43088941;-1,720833188;46,68266781;18,63197727;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;94,02686054;375,8047998;907
85055;La Chapelle-Palluau;52;49,74115924;-1,624928625;46,78736366;13,37479056;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;80,04453908;462,3574328;953
85056;La Chapelle-Thémer;52;86,64743176;-0,960376386;46,56393023;14,98238006;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;44,14274609;129,0025575;400
85058;Chasnais;52;90,48016198;-1,238592272;46,44599103;11,00658885;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;338,6943743;345;755
85059;La Châtaigneraie;52;89,85874695;-0,739561534;46,64161415;7,779273944;CC du Pays de la Châtaigneraie;La Châtaigneraie;VendÃ©e;Pays de la Loire;1997,598099;833,1596045;2622
85061;Château-Guibert;52;76,42789997;-1,255256575;46,57411128;35,37723061;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;190,5354728;625;1539
85062;Châteauneuf;52;45,19963751;-1,926113152;46,91694428;15,65023966;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;101,1451157;482,1140036;1134
85064;Chauché;52;49,53449561;-1,270908517;46,82827905;42,36170204;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;762,6829702;1145;2502
85065;Chavagnes-en-Paillers;52;44,07946642;-1,24049256;46,89521319;40,72912211;CC du Pays de Saint-Fulgent - Les Essarts;Chavagnes-en-Paillers;VendÃ©e;Pays de la Loire;1124,026011;1595;3653
85066;Chavagnes-les-Redoux;52;75,26552608;-0,915899761;46,71014988;13,86558347;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;90,97419006;330;851
85067;Cheffois;52;84,58479021;-0,782950013;46,67869315;19,51026655;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;343,3616786;462,0259481;1015
85070;Coëx;52;60,37185246;-1,757883525;46,70787056;39,64149305;CC du Pays de Saint-Gilles-Croix-de-Vie;Coëx;VendÃ©e;Pays de la Loire;1412,165199;1253,298703;3322
85071;Commequiers;52;55,72414699;-1,82534074;46,76747519;41,0160517;CC du Pays de Saint-Gilles-Croix-de-Vie;Commequiers;VendÃ©e;Pays de la Loire;1013,6413;1458,523411;3662
85072;La Copechagnière;52;44,93445627;-1,343497878;46,8523979;10,03949431;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;569,7757647;495,6483977;1029
85073;Corpe;52;85,75248081;-1,170344346;46,50502344;17,05868659;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;168,6481382;480;1030
85074;La Couture;52;81,58661496;-1,264932255;46,52393884;7,184336646;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;25,00084764;80;227
85076;Cugand;52;29,36586543;-1,252897908;47,06023871;13,83835311;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Clisson;VendÃ©e;Pays de la Loire;1532,725688;1620,945182;3653
85077;Curzon;52;88,78532513;-1,301380253;46,45123784;5,586088668;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;25,42271134;169,9401471;546
85078;Damvix;52;118,3946462;-0,743504143;46,32063059;11,41175257;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;383,2612703;300;758
85080;Doix lès Fontaines;52;108,2389012;-0,807306535;46,40072609;24,3360667;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;229,7407354;686,5320188;1764
85081;Dompierre-sur-Yon;52;54,10866712;-1,372755222;46,7599857;34,13460216;CA La Roche-sur-Yon Agglomération;Dompierre-sur-Yon;VendÃ©e;Pays de la Loire;1668,054332;2002,463768;4458
85082;Les Epesses;52;61,76370024;-0,903422778;46,89171652;31,77457719;CC du Pays des Herbiers;Les Epesses;VendÃ©e;Pays de la Loire;1310,545052;1395;2971
85083;L'Épine;52;60,74698197;-2,264055806;46,98436256;8,834796552;CC de l'Île de Noirmoutier;L'Épine;VendÃ©e;Pays de la Loire;551,7922454;510;1673
85084;Essarts en Bocage;52;56,11252501;-1,209700776;46,78292598;100,020571;CC du Pays de Saint-Fulgent - Les Essarts;Essarts en Bocage;VendÃ©e;Pays de la Loire;5921,746224;4340,719474;9340
85086;Falleron;52;42,65849981;-1,701089282;46,86239283;28,89294545;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;380,8975811;706,2471061;1652
85087;Faymoreau;52;103,9168217;-0,624271032;46,54273629;10,83772464;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;37,8110373;74,87553348;202
85088;Le Fenouiller;52;62,97643566;-1,892066868;46,71612632;17,88289083;CC du Pays de Saint-Gilles-Croix-de-Vie;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;503,6924687;1810,679843;4990
85089;La Ferrière;52;58,98485537;-1,334693126;46,72158733;46,23368945;CA La Roche-sur-Yon Agglomération;La Ferrière;VendÃ©e;Pays de la Loire;1679,896755;2316,310083;5472
85090;Sèvremont;52;68,6515887;-0,851952242;46,83675462;89,26995713;CC du Pays de Pouzauges;Sèvremont;VendÃ©e;Pays de la Loire;2014,907418;3163,250885;6678
85092;Fontenay-le-Comte;52;103,5772308;-0,793449261;46,45631839;34,42098023;CC Pays de Fontenay-Vendée;Fontenay-le-Comte;VendÃ©e;Pays de la Loire;9598,514268;4482,95467;13959
85093;Fougeré;52;67,6504775;-1,236127;46,66178791;27,18877272;CA La Roche-sur-Yon Agglomération;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;287,5333861;560,4764166;1246
85094;Foussais-Payré;52;102,4299614;-0,687135772;46,52307505;34,55951146;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;350,7745839;420;1187
85095;Froidfond;52;42,23074491;-1,755114327;46,87894608;22,31970277;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;261,8466343;917,6624448;1963
85096;La Garnache;52;42,62319947;-1,824514395;46,89766424;60,32457861;CC Challans-Gois Communauté;La Garnache;VendÃ©e;Pays de la Loire;1258,178681;2155,932878;5214
85097;La Gaubretière;52;49,82325141;-1,055782114;46,93450065;29,90801951;CC du Pays de Mortagne;La Gaubretière;VendÃ©e;Pays de la Loire;779,2103154;1526,042012;3178
85098;La Genétouze;52;56,49579772;-1,504107062;46,72445237;13,75731099;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;153,1742633;947,4066599;2019
85099;Le Girouard;52;73,3449691;-1,588724737;46,57260648;25,64426742;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;93,17005929;493,9516864;1120
85100;Givrand;52;66,03354907;-1,878727456;46,68226979;11,88296468;CC du Pays de Saint-Gilles-Croix-de-Vie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;918,7554867;870;2282
85101;Le Givre;52;85,0908281;-1,402561272;46,47291408;12,07997763;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;16,39078479;183,8244728;494
85102;Grand'Landes;52;43,2409504;-1,644530013;46,84832845;20,27137892;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;40,89208812;300;701
85103;Grosbreuil;52;77,14645913;-1,607200191;46,53900905;36,31471458;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;229,4608543;934,6534813;2260
85104;Grues;52;96,08555993;-1,3236452;46,38130882;47,33394166;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;108,5221087;248,7248322;906
85105;Le Gué-de-Velluire;52;107,8202189;-0,905432649;46,36759481;12,73446648;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;74,59892644;212,8065889;542
85106;La Guérinière;52;59,41874908;-2,230279542;46,966996;7,918763951;CC de l'Île de Noirmoutier;L'Épine;VendÃ©e;Pays de la Loire;613,1615984;489,7802284;1355
85108;L'Herbergement;52;37,5315121;-1,370335648;46,91662089;16,75378673;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;L'Herbergement;VendÃ©e;Pays de la Loire;931,2243594;1510;3407
85109;Les Herbiers;52;56,89258012;-1,022135564;46,86660313;89,57745964;CC du Pays des Herbiers;Les Herbiers;VendÃ©e;Pays de la Loire;13586,4626;7139,875727;16735
85110;L'Hermenault;52;93,69304652;-0,898287963;46,51572103;11,50654887;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;259,9478259;300;938
85111;L'Île-d'Elle;52;110,7719145;-0,919100665;46,33342588;18,91799605;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;477,4765676;615;1524
85112;L'Île-d'Olonne;52;75,52013854;-1,773750314;46,57016364;19,32641115;CA Les Sables d'Olonne Agglomération;L'Île-d'Olonne;VendÃ©e;Pays de la Loire;304,4994249;1196,95301;2842
85113;L'Île-d'Yeu;52;83,94257336;-2,347126916;46,70935137;24,51599611;Sans objet;L'Île-d'Yeu;VendÃ©e;Pays de la Loire;1758,851187;1821,789021;4988
85114;Jard-sur-Mer;52;89,83314817;-1,600061656;46,42452275;16,83691938;CC Vendée Grand Littoral;Jard-sur-Mer;VendÃ©e;Pays de la Loire;660,6531324;482,5514495;2696
85115;La Jaudonnière;52;78,59428742;-0,962477784;46,64887629;8,479127351;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;131,5653749;253,5859397;611
85116;La Jonchère;52;89,35155335;-1,385178146;46,43586463;11,24329588;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;42,75580539;140;467
85117;Lairoux;52;89,468094;-1,271140002;46,44968417;13,15462015;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;90,79394423;239,2848427;640
85118;Landeronde;52;64,15598687;-1,573517898;46,65492349;17,72922514;CA La Roche-sur-Yon Agglomération;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;254,8780688;1070,885238;2413
85119;Les Landes-Genusson;52;43,32761865;-1,129006389;46,96638292;31,60271743;CC du Pays de Mortagne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;751,2510877;1164,410189;2445
85120;Landevieille;52;67,73017984;-1,785437058;46,64443479;13,88961779;CC du Pays de Saint-Gilles-Croix-de-Vie;Landevieille;VendÃ©e;Pays de la Loire;294,7346969;522,8904665;1485
85121;Le Langon;52;99,26702647;-0,947016817;46,43931175;23,65660104;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;141,4259633;458,5020544;1024
85123;Liez;52;115,3359188;-0,705024567;46,36985276;8,272581245;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;15,00985397;100;284
85125;Loge-Fougereuse;52;94,35867416;-0,689927423;46,61808517;10,483314;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;63,2681553;215,0026688;404
85126;Longèves;52;99,3930137;-0,858917214;46,47221064;11,84601195;CC Pays de Fontenay-Vendée;Fontenay-le-Comte;VendÃ©e;Pays de la Loire;255,1691839;555,0279425;1391
85127;Longeville-sur-Mer;52;91,62170506;-1,477127515;46,40910253;39,33082247;CC Vendée Grand Littoral;Longeville-sur-Mer;VendÃ©e;Pays de la Loire;576,053351;683,8635456;2431
85128;Luçon;52;91,57398921;-1,164492888;46,45105623;31,30133204;CC Sud Vendée Littoral;Luçon;VendÃ©e;Pays de la Loire;5776,890301;3110,696029;9940
85129;Les Lucs-sur-Boulogne;52;42,41335023;-1,48398921;46,85272982;53,79807694;CC de Vie et Boulogne;Les Lucs-sur-Boulogne;VendÃ©e;Pays de la Loire;787,4636394;1510;3594
85130;Maché;52;52,37893507;-1,695264407;46,77136469;17,9605147;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;421,5598564;708,5871887;1609
85131;Les Magnils-Reigniers;52;89,18909373;-1,210635177;46,46350462;18,19260827;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;159,9200682;664,5718139;1526
85132;Maillé;52;114,657918;-0,787486858;46,34175016;17,42729724;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;118,6533267;281,5399154;762
85133;Maillezais;52;113,9872827;-0,75026075;46,36421777;20,99734631;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;409,8521722;304,5250247;944
85134;Mallièvre;52;62,84652445;-0,864549171;46,91136948;0,240813261;CC du Pays de Mortagne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;5,082304527;106,7283951;253
85135;Mareuil-sur-Lay-Dissais;52;81,37304264;-1,226888845;46,53358238;25,22248151;CC Sud Vendée Littoral;Mareuil-sur-Lay-Dissais;VendÃ©e;Pays de la Loire;630,3048783;1024,67149;2914
85136;Marillet;52;101,4309757;-0,634287673;46,56675267;3,956845519;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;19,47203142;38,69918699;124
85137;Marsais-Sainte-Radégonde;52;92,80638864;-0,868786428;46,53815147;14,76755126;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;29,6757776;201,6657911;494
85138;Martinet;52;64,08429289;-1,677201205;46,66206793;18,29471774;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;130,9390683;529,239122;1183
85139;Le Mazeau;52;120,4035008;-0,672957285;46,3298583;7,942717704;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;49,89026636;130;459
85140;La Meilleraie-Tillay;52;75,66030974;-0,854787514;46,74258279;20,34600386;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;532,3496927;711,9474456;1545
85141;Menomblet;52;83,52219976;-0,72865446;46,73013387;21,31213277;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;87,87088666;301,1285949;688
85142;La Merlatière;52;56,21765388;-1,297945956;46,7557703;15,82210731;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;200,9343109;548,1069061;1037
85143;Mervent;52;98,67953229;-0,748519531;46,53253288;22,76866963;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;297,370471;382,9719308;1067
85144;Mesnard-la-Barotière;52;53,75906128;-1,109544469;46,85171641;11,78631439;CC du Pays des Herbiers;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;228,7072323;785;1531
85145;Monsireigne;52;72,07320141;-0,931952945;46,73834787;20,35779039;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;110,72711;423,0721003;974
85146;Montaigu-Vendée;52;34,38584089;-1,301811005;46,97187565;117,0599536;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Montaigu-Vendée;VendÃ©e;Pays de la Loire;12967,07837;9506,468877;21058
85147;Montournais;52;79,68271123;-0,770013707;46,75029353;29,33336115;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;161,8171298;759,6625767;1691
85148;Montreuil;52;107,257828;-0,840846497;46,39734145;11,67414013;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;67,10524873;338,2846715;837
85149;Moreilles;52;96,44598264;-1,094045188;46,42187227;19,91671042;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;54,672642;113,3649289;418
85151;Mortagne-sur-Sèvre;52;52,81607189;-0,946499686;46,99109401;22,11443651;CC du Pays de Mortagne;Mortagne-sur-Sèvre;VendÃ©e;Pays de la Loire;3645,223458;2596,34481;6227
85152;Les Achards;52;71,23403851;-1,658263833;46,59543044;30,15009665;CC du Pays des Achards;Les Achards;VendÃ©e;Pays de la Loire;3815,839925;2283,307553;5379
